"@timestamp per second","receiver_read_bytes","receiver_write_bytes","receiver_remote_ost_read_bytes","receiver_remote_ost_write_bytes","receiver_dtn_read_bytes","receiver_dtn_write_bytes","Differences of Last value of write_bytes_io"
"16:58:58",0,"301,989,888",0,"301,989,888",0,"301,465,600","297,926,656"
"16:58:59",0,"301,989,888",0,"306,184,192",0,"300,739,968","294,125,568"
"16:59:00",0,"306,184,192",0,"285,212,672",0,"297,603,712","290,979,840"
"16:59:01",0,"276,823,296",0,"289,406,208",0,"290,455,552","283,648,000"
"16:59:02",0,"295,309,312",0,"282,726,400",0,"290,848,768","284,688,384"
"16:59:03",0,"293,601,280",0,"289,406,208",0,"299,106,304","285,741,056"
"16:59:04",0,"285,211,904",0,"297,795,584",0,"287,309,824","299,237,376"
"16:59:05",0,"293,601,280",0,"276,824,064",0,"290,848,768","267,386,880"
"16:59:06",0,"297,795,584",0,"293,601,280",0,"294,256,640","296,513,536"
"16:59:07",0,"297,795,584",0,"297,795,584",0,"301,989,888","293,703,680"
"16:59:08",0,"293,600,512",0,"289,406,208",0,"297,402,368","290,197,504"
"16:59:09",0,"306,184,192",0,"297,795,584",0,"306,708,480","306,184,192"
"16:59:10",0,"297,795,584",0,"297,795,584",0,"293,208,064","279,838,720"
"16:59:11",0,"301,989,120",0,"293,600,512",0,"292,945,920","291,119,104"
"16:59:12",0,"293,601,280",0,"281,018,368",0,"302,907,392","294,780,928"
"16:59:13",0,"285,212,672",0,"301,989,888",0,"287,178,752","282,853,376"
"16:59:14",0,"301,989,888",0,"297,795,584",0,"301,465,600","298,450,944"
"16:59:15",0,"301,989,888",0,"297,795,584",0,"305,922,048","301,989,888"
"16:59:16",0,"306,184,192",0,"293,601,280",0,"297,140,224","291,766,272"
"16:59:17",0,"293,601,280",0,"289,406,976",0,"298,057,728","287,178,752"
"16:59:18",0,"306,184,192",0,"297,795,584",0,"298,057,728","297,664,512"
"16:59:19",0,"297,795,584",0,"289,406,976",0,"297,009,152","287,625,216"
"16:59:20",0,"293,601,280",0,"297,795,584",0,"310,378,496","294,465,536"
"16:59:21",0,"293,601,280",0,"297,795,584",0,"287,047,680","294,387,712"
"16:59:22",0,"301,989,888",0,0,0,"294,780,928","282,599,424"
"16:59:23",0,"301,989,888",0,"285,212,672",0,"293,339,136","289,931,264"
"16:59:24",0,"289,406,208",0,"293,601,280",0,"299,237,376","299,634,688"
"16:59:25",0,0,0,"297,794,816",0,"304,611,328","290,848,768"
"16:59:26",0,"301,989,888",0,"297,795,584",0,"297,795,584","292,823,040"
"16:59:27",0,"297,794,816",0,"297,794,816",0,"302,120,960","297,533,440"
"16:59:28",0,"301,989,888",0,"289,406,976",0,"292,976,320","290,324,480"
"16:59:29",0,"297,795,584",0,"297,795,584",0,"295,668,032","292,818,944"
"16:59:30",0,"306,183,424",0,"306,183,424",0,"306,315,264","297,877,504"
"16:59:31",0,"301,989,120",0,"293,600,512",0,"301,858,816","305,979,392"
"16:59:32",0,"297,795,584",0,"293,601,280",0,"306,184,192","282,460,160"
"16:59:33",0,"293,629,952",0,"289,435,648",0,"299,106,304","283,799,552"
"16:59:34",0,"293,601,280",0,"301,989,888",0,"287,178,752","294,227,968"
"16:59:35",0,"293,601,280",0,"272,629,760",0,"284,557,312","291,897,344"
"16:59:36",0,"301,989,888",0,"293,601,280",0,"300,810,240","287,633,408"
"16:59:37",0,"306,183,424",0,"306,183,424",0,"304,742,400","304,816,128"
"16:59:38",0,"289,406,976",0,"297,795,584",0,"303,824,896","283,250,688"
"16:59:39",0,"293,600,512",0,"289,406,208",0,0,"293,867,520"
"16:59:40",0,"297,794,816",0,"289,406,208",0,"295,305,216","299,499,520"
"16:59:41",0,"301,989,888",0,"306,184,192",0,"290,193,408","297,664,512"
"16:59:42",0,"301,989,120",0,"289,406,208",0,"298,057,728","274,771,968"
"16:59:43",0,"285,212,672",0,"285,212,672",0,"301,596,672","304,181,248"
"16:59:44",0,"310,377,728",0,"306,183,424",0,"295,043,072","295,575,552"
"16:59:45",0,"293,599,776",0,"293,599,776",0,"310,378,496","280,887,296"
"16:59:46",0,"297,795,584",0,"285,212,672",0,"291,635,200","300,158,976"
"16:59:47",0,"306,184,192",0,"301,989,888",0,"295,960,576","290,459,648"
"16:59:48",0,"285,211,904",0,"293,600,512",0,"297,558,048","282,853,376"
"16:59:49",0,"285,212,672",0,"276,824,064",0,"299,474,912","295,047,168"
"16:59:50",0,"310,377,728",0,"301,989,120",0,"278,921,216","292,216,832"
"16:59:51",0,"301,989,120",0,"306,183,424",0,"304,348,416","294,858,752"
"16:59:52",0,"301,989,888",0,"285,212,672",0,"302,764,736","284,962,816"
"16:59:53",0,"281,018,368",0,"285,212,672",0,"301,871,168","286,261,248"
"16:59:54",0,"297,794,816",0,"301,989,888",0,"287,309,824","297,013,248"
"16:59:55",0,"310,377,728",0,"301,989,120",0,"301,072,384","301,993,984"
"16:59:56",0,"293,601,280",0,"293,600,512",0,"311,033,856","291,766,272"
"16:59:57",0,"297,795,584",0,"289,406,976",0,"288,751,616","287,309,824"
"16:59:58",0,"301,989,888",0,"289,406,976",0,"295,174,144","293,339,136"
"16:59:59",0,"293,600,512",0,"301,989,120",0,"297,597,152","290,197,504"
"17:00:00",0,"289,406,208",0,"281,017,600",0,"299,435,808","283,119,616"
"17:00:01",0,"301,989,888",0,"289,406,976",0,"295,174,144","294,920,192"
"17:00:02",0,"293,387,744",0,"297,795,584",0,"301,596,672","286,793,728"
"17:00:03",0,"301,989,888",0,"297,582,048",0,"285,868,032","289,030,144"
"17:00:04",0,"293,601,280",0,"285,212,672",0,"291,897,344","300,793,856"
"17:00:05",0,"297,795,584",0,"301,989,888",0,"306,053,120","284,426,240"
"17:00:06",0,"301,989,888",0,"301,989,888",0,"302,514,176","291,635,200"
"17:00:07",0,"301,989,888",0,"289,406,976",0,"296,615,936","300,544,000"
"17:00:08",0,"293,601,280",0,"293,601,280",0,"300,810,240","286,789,632"
"17:00:09",0,"301,989,888",0,"293,601,280",0,"290,062,336","287,834,112"
"17:00:10",0,"289,406,976",0,"289,406,976",0,"294,780,928","295,043,072"
