1667266229.666000,157,0.0
1667266230.702000,157,0.0
1667266231.703000,157,0.0
1667266232.704000,157,0.0
1667266233.704000,157,0.0
1667266234.706000,157,0.0
1667266235.707000,157,0.0
1667266236.707000,157,0.0
1667266237.708000,157,0.0
1667266238.709000,157,0.0
1667266239.709000,157,0.0
1667266240.710000,157,0.0
1667266241.711000,157,0.0
1667266242.712000,157,0.0
1667266243.712000,157,0.1875
1667266244.713000,157,1.003907024860382
1667266245.714000,157,0.8656644821166992
1667266246.715000,157,0.8761832118034363
1667266247.717000,157,0.866096019744873
1667266248.717000,157,0.8772620558738708
1667266249.718000,157,0.8777475357055664
1667266250.719000,157,0.8670669794082642
1667266251.719000,157,0.8668835759162903
1667266252.720000,157,0.8758056163787842
1667266253.720000,157,0.8654163479804993
1667266254.721000,157,0.8777475357055664
1667266255.722000,157,0.8772620558738708
1667266256.723000,157,0.866096019744873
1667266257.723000,157,0.8772620558738708
1667266258.724000,157,0.8515316247940063
1667266259.725000,157,0.8777151703834534
1667266260.726000,157,0.8665491342544556
1667266261.726000,157,0.866096019744873
1667266262.727000,157,0.8656105399131775
1667266263.728000,157,0.876550018787384
1667266264.728000,157,0.8763342499732971
1667266265.729000,157,0.8762587308883667
1667266266.730000,157,0.8639059662818909
1667266267.731000,157,0.8766363263130188
1667266268.732000,157,0.8461913466453552
1667266269.732000,157,0.8777475357055664
1667266270.733000,157,0.8554154634475708
1667266271.733000,157,0.8768628835678101
1667266272.734000,157,0.8641541004180908
1667266273.734000,157,0.8670669794082642
1667266274.735000,157,0.8777475357055664
1667266275.736000,157,0.8665814995765686
1667266276.736000,157,0.8646395802497864
1667266277.737000,157,0.8772620558738708
1667266278.737000,157,0.8539590239524841
1667266279.738000,157,0.8646395802497864
1667266280.739000,157,0.8762479424476624
1667266281.740000,157,0.8631507754325867
1667266282.740000,157,0.8670346140861511
1667266283.741000,157,0.8649416565895081
1667266284.741000,157,0.8762910962104797
1667266285.742000,157,0.8656105399131775
1667266286.743000,157,0.8777475357055664
1667266287.743000,157,0.8665814995765686
1667266288.744000,157,0.8670669794082642
1667266289.745000,157,0.866096019744873
1667266290.745000,157,0.8646395802497864
1667266291.746000,157,0.8701093196868896
1667266292.747000,157,0.8737342357635498
1667266293.747000,157,0.8765284419059753
1667266294.748000,157,0.8656105399131775
1667266295.748000,157,0.8685234189033508
1667266296.749000,157,0.8675524592399597
1667266297.749000,157,0.8768628835678101
1667266298.750000,157,0.8665491342544556
1667266299.752000,157,0.8771757483482361
1667266300.752000,157,0.8670669794082642
1667266301.753000,157,0.8670669794082642
1667266302.753000,157,0.8685234189033508
1667266303.754000,157,0.8763234615325928
1667266304.755000,157,0.8563864231109619
1667266305.755000,157,0.8777475357055664
1667266306.756000,157,0.8699798583984375
1667266307.756000,157,0.8769168257713318
1667266308.757000,157,0.8742952346801758
1667266309.758000,157,0.8612951636314392
1667266310.759000,157,0.8777475357055664
1667266311.759000,157,0.8670669794082642
1667266312.760000,157,0.8677250742912292
1667266313.760000,157,0.8758056163787842
1667266314.761000,157,0.8647150993347168
1667266315.761000,157,0.8774562478065491
1667266316.762000,157,0.8777475357055664
1667266317.763000,157,0.8670669794082642
1667266318.763000,157,0.8777475357055664
1667266319.764000,157,0.8670669794082642
1667266320.764000,157,0.8663549423217773
1667266321.765000,157,0.8597847819328308
1667266322.766000,157,0.8772620558738708
1667266323.766000,157,0.8766039609909058
1667266324.767000,157,0.8665814995765686
1667266325.767000,157,0.8767765760421753
1667266326.768000,157,0.8658263087272644
1667266327.768000,157,0.8685234189033508
1667266328.769000,157,0.8673259019851685
1667266329.770000,157,0.8777475357055664
1667266330.770000,157,0.8772728443145752
1667266331.771000,157,0.8670669794082642
1667266332.771000,157,0.8670669794082642
1667266333.771000,157,0.8777475357055664
1667266334.772000,157,0.8680379390716553
1667266335.773000,157,0.8777475357055664
1667266336.773000,157,0.8588138222694397
1667266337.774000,157,0.8777475357055664
1667266338.774000,157,0.8665814995765686
1667266339.775000,157,0.86606365442276
1667266340.776000,157,0.8670669794082642
1667266341.776000,157,0.8772620558738708
1667266342.776000,157,0.8670669794082642
1667266343.777000,157,0.8582744002342224
1667266344.778000,157,0.8670669794082642
1667266345.778000,157,0.8670669794082642
1667266346.779000,157,0.8770139217376709
1667266347.779000,157,0.8777475357055664
1667266348.780000,157,0.8769707679748535
1667266349.780000,157,0.8665707111358643
1667266350.781000,157,0.8685234189033508
1667266351.781000,157,0.8675524592399597
1667266352.782000,157,0.8690088987350464
1667266353.782000,157,0.8765284419059753
1667266354.783000,157,0.8762910962104797
1667266355.783000,157,0.8667325377464294
1667266356.784000,157,0.8557499051094055
1667266357.785000,157,0.8770354986190796
1667266358.786000,157,0.86631178855896
1667266359.786000,157,0.8766147494316101
1667266360.787000,157,0.8690088987350464
1667266361.787000,157,0.8670669794082642
1667266362.787000,157,0.8670669794082642
1667266363.788000,157,0.8773052096366882
1667266364.788000,157,0.8685234189033508
1667266365.789000,157,0.8760537505149841
1667266366.789000,157,0.877704381942749
1667266367.790000,157,0.8671101331710815
1667266368.790000,157,0.8670022487640381
1667266369.790000,157,0.8670669794082642
1667266370.791000,157,0.8670669794082642
1667266371.791000,157,0.8777475357055664
1667266372.792000,157,0.8670669794082642
1667266373.792000,157,0.8602702617645264
1667266374.793000,157,0.8447349071502686
1667266375.793000,157,0.8554154634475708
1667266376.794000,157,0.8622121810913086
1667266377.794000,157,0.8776288628578186
1667266378.794000,157,0.8758056163787842
1667266379.795000,157,0.8664951920509338
1667266380.795000,157,0.8690088987350464
1667266381.796000,157,0.8561167120933533
1667266382.796000,157,0.8672288060188293
1667266383.797000,157,0.8670669794082642
1667266384.797000,157,0.8670669794082642
1667266385.798000,157,0.8667972683906555
1667266386.798000,157,0.8769923448562622
1667266387.799000,157,0.8685234189033508
1667266388.800000,157,0.8675524592399597
1667266389.801000,157,0.8677574396133423
1667266390.801000,157,0.8665814995765686
1667266391.801000,157,0.8767334222793579
1667266392.802000,157,0.8655134439468384
1667266393.802000,157,0.8777475357055664
1667266394.803000,157,0.8670669794082642
1667266395.803000,157,0.8670238256454468
1667266396.804000,157,0.8666354417800903
1667266397.804000,157,0.87735915184021
1667266398.804000,157,0.8772620558738708
