"@timestamp per second","receiver_read_bytes","receiver_write_bytes","receiver_remote_ost_read_bytes","receiver_remote_ost_write_bytes","receiver_dtn_read_bytes","receiver_dtn_write_bytes","Differences of Last value of write_bytes_io"
"11:07:02",0,"134,214,216",0,"142,598,752",0,"197,981,280","128,815,104"
"11:07:03",0,"100,663,296",0,"100,663,296",0,"135,921,344","97,824,768"
"11:07:04",0,"100,663,296",0,"96,468,992",0,"99,823,672","98,435,072"
"11:07:05",0,0,0,"104,853,216",0,"99,826,568","103,550,976"
"11:07:06",0,"104,853,216",0,"100,663,296",0,"105,631,712","98,529,280"
"11:07:07",0,"100,663,296",0,"100,659,800",0,"99,564,480","103,198,720"
"11:07:08",0,"104,850,040",0,"100,655,168",0,"104,852,688","104,763,392"
"11:07:09",0,"113,234,568",0,"239,067,744",0,"117,612,824","230,162,432"
"11:07:10",0,"226,492,416",0,"96,468,992",0,"220,733,440","98,144,256"
"11:07:11",0,"96,468,992",0,"113,240,032",0,"99,820,776","111,345,664"
"11:07:12",0,"113,240,032",0,"96,468,992",0,"113,008,040","98,103,296"
"11:07:13",0,"100,663,296",0,"100,663,296",0,"99,564,480","98,000,896"
"11:07:14",0,"100,663,296",0,"116,684,896",0,"99,891,728","115,474,432"
"11:07:15",0,"116,684,896",0,"96,468,992",0,"116,965,136","98,103,296"
"11:07:16",0,"100,663,296",0,"100,663,296",0,"99,587,648","98,287,616"
"11:07:17",0,"96,468,992",0,"96,467,224",0,"100,027,840","97,157,120"
"11:07:18",0,"100,661,528",0,"100,663,296",0,"98,621,832","98,004,992"
"11:07:19",0,"100,662,304",0,"96,464,664",0,"101,148,592","98,553,856"
"11:07:20",0,"96,465,656",0,"100,663,296",0,"98,525,256","98,078,720"
"11:07:21",0,"100,663,296",0,"96,468,992",0,"99,825,120","98,185,216"
"11:07:22",0,"109,051,584",0,"104,853,216",0,"106,672,824","103,809,024"
"11:07:23",0,"96,464,928",0,"100,663,296",0,"98,784,008","98,004,992"
"11:07:24",0,"100,663,296",0,"104,857,280",0,"99,825,120","104,951,808"
"11:07:25",0,"104,857,280",0,"100,655,168",0,"106,150,096","98,336,768"
"11:07:26",0,"100,655,168",0,"96,468,992",0,0,"98,258,944"
"11:07:27",0,"104,855,408",0,"176,154,512",0,"100,241,312","183,496,704"
"11:07:28",0,"247,459,872",0,"297,795,584",0,"103,790,832","294,711,296"
"11:07:29",0,"301,989,888",0,"281,018,368",0,"254,047,264","272,637,952"
"11:07:30",0,"201,326,592",0,"96,468,992",0,"299,804,064","98,258,944"
"11:07:31",0,"100,663,296",0,"100,663,296",0,"197,773,632","98,000,896"
"11:07:32",0,"100,663,296",0,"96,468,992",0,"99,891,728","98,263,040"
"11:07:33",0,"100,663,296",0,"100,663,296",0,"99,777,336","98,000,896"
"11:07:34",0,"96,468,992",0,"96,468,992",0,"99,997,432","98,258,944"
"11:07:35",0,"104,854,128",0,"104,848,000",0,"99,564,480","102,592,512"
"11:07:36",0,"100,657,168",0,"96,468,992",0,"103,525,680","98,258,944"
"11:07:37",0,"100,663,296",0,0,0,"99,918,408","97,738,752"
"11:07:38",0,"104,854,312",0,"100,663,296",0,"99,560,136","117,809,152"
"11:07:39",0,"113,242,144",0,"117,433,160",0,"106,420,944","98,078,720"
"11:07:40",0,"100,663,296",0,"100,663,296",0,"112,199,584","98,213,888"
"11:07:41",0,"96,468,992",0,"96,468,992",0,"99,823,672","167,456,768"
"11:07:42",0,"281,015,040",0,"176,157,440",0,"99,668,736","293,588,992"
"11:07:43",0,"301,989,888",0,"297,795,584",0,"285,097,536","295,395,328"
"11:07:44",0,"294,957,056",0,"297,795,584",0,"299,482,592","294,514,688"
"11:07:45",0,"272,626,624",0,"282,374,144",0,"299,450,752","266,473,472"
"11:07:46",0,"297,795,584",0,"276,820,928",0,"271,786,688","294,477,824"
"11:07:47",0,"297,795,584",0,"297,795,584",0,"299,181,408","293,658,624"
"11:07:48",0,"301,989,888",0,"293,601,280",0,"299,304,512","295,387,136"
"11:07:49",0,"245,924,128",0,"297,795,584",0,"299,750,464","176,771,072"
"11:07:50",0,"100,663,296",0,"162,038,048",0,"238,666,592","101,879,808"
"11:07:51",0,"159,375,648",0,"104,855,816",0,"99,825,120","211,030,016"
"11:07:52",0,"301,989,888",0,"230,680,592",0,"166,107,856","294,645,760"
"11:07:53",0,"297,795,584",0,"297,795,584",0,"299,334,912","294,412,288"
"11:07:54",0,"297,795,584",0,"297,795,584",0,"299,669,376","294,490,112"
"11:07:55",0,"163,577,856",0,"289,406,976",0,"299,691,104","115,675,136"
"11:07:56",0,"100,663,296",0,"96,468,992",0,"157,245,568","97,996,800"
"11:07:57",0,"247,456,096",0,"117,433,224",0,"99,700,592","280,502,272"
"11:07:58",0,"297,795,584",0,"293,600,736",0,"251,462,528","294,567,936"
"11:07:59",0,"301,989,888",0,"293,601,280",0,"299,552,096","294,510,592"
"11:08:00",0,"297,795,584",0,"297,795,584",0,"299,798,272","293,605,376"
"11:08:01",0,"297,795,584",0,"293,601,280",0,"299,081,504","294,301,696"
"11:08:02",0,"301,989,888",0,"297,795,584",0,"299,244,288","294,240,256"
"11:08:03",0,"297,795,584",0,"297,795,584",0,"299,773,632","294,920,192"
"11:08:04",0,"301,989,888",0,"293,601,280",0,"299,568,032","293,584,896"
"11:08:05",0,"297,795,584",0,"297,795,584",0,"299,479,712","293,605,376"
"11:08:06",0,"297,795,584",0,"293,601,280",0,"298,371,968","294,719,488"
"11:08:07",0,0,0,"297,795,584",0,"299,552,096","294,313,984"
"11:08:08",0,"301,989,888",0,"297,795,584",0,"299,437,696","294,477,824"
"11:08:09",0,"297,795,584",0,"293,601,280",0,"299,198,784","294,969,344"
"11:08:10",0,"297,795,584",0,"297,795,584",0,"299,504,320","292,913,152"
"11:08:11",0,"297,795,584",0,"293,601,280",0,"298,286,560","294,494,208"
"11:08:12",0,"301,989,888",0,"297,795,584",0,"299,669,376","294,309,888"
"11:08:13",0,"297,795,584",0,"297,795,584",0,"299,444,960","294,535,168"
"11:08:14",0,"301,989,888",0,"293,601,280",0,"299,695,456","294,735,872"
"11:08:15",0,"297,795,584",0,"297,795,584",0,"299,627,392","293,224,448"
"11:08:16",0,"297,795,584",0,"293,601,280",0,"298,206,912","294,412,288"
"11:08:17",0,"301,989,888",0,"297,795,584",0,"299,452,192","294,440,960"
"11:08:18",0,"297,795,584",0,"297,795,584",0,"299,657,792","294,604,800"
"11:08:19",0,"301,989,888",0,"293,601,280",0,"299,705,600","291,106,816"
"11:08:20",0,"292,043,008",0,"292,043,008",0,"294,297,312","292,573,184"
"11:08:21",0,"297,795,584",0,"297,795,584",0,"299,847,488","290,340,864"
"11:08:22",0,"297,795,360",0,"289,406,752",0,"295,531,264","294,748,160"
"11:08:23",0,"297,795,584",0,"297,795,584",0,"299,444,960","294,567,936"
"11:08:24",0,"301,989,888",0,"297,795,584",0,"299,767,872","294,416,384"
"11:08:25",0,"297,795,584",0,"293,601,280",0,"298,645,664","293,380,096"
"11:08:26",0,"297,795,584",0,"297,795,584",0,"299,404,416","188,481,536"
"11:08:27",0,"130,022,792",0,"121,634,184",0,"125,923,544","98,254,848"
"11:08:28",0,"100,663,296",0,"100,663,296",0,"99,825,120","103,239,680"
"11:08:29",0,"138,404,752",0,"134,210,448",0,"139,455,008","188,301,312"
"11:08:30",0,"188,739,472",0,"188,739,472",0,"189,598,224","190,795,776"
"11:08:31",0,"192,933,184",0,"192,936,992",0,"194,750,208","191,213,568"
"11:08:32",0,"201,326,592",0,"197,128,480",0,"194,750,208","196,427,776"
"11:08:33",0,"197,132,288",0,"197,132,288",0,"199,650,240","193,990,656"
"11:08:34",0,"197,129,136",0,"192,934,832",0,"199,905,088","193,658,880"
"11:08:35",0,"197,128,464",0,"197,128,464",0,"197,106,112","196,149,248"
"11:08:36",0,"201,326,592",0,"197,132,288",0,"196,899,040","196,091,904"
"11:08:37",0,"197,132,288",0,"197,132,288",0,"199,217,280","193,679,360"
"11:08:38",0,"192,937,936",0,"188,743,632",0,"199,750,144","187,101,184"
"11:08:39",0,"192,933,920",0,"192,933,920",0,"190,816,000","193,740,800"
"11:08:40",0,"197,129,728",0,"192,935,424",0,"193,919,056","191,680,512"
"11:08:41",0,"197,130,496",0,"192,936,192",0,"195,396,016","193,449,984"
"11:08:42",0,"197,132,288",0,"201,326,592",0,"196,473,328","196,788,224"
"11:08:43",0,"197,130,960",0,"197,130,960",0,"199,653,136","193,499,136"
"11:08:44",0,"197,131,744",0,"192,937,440",0,"196,321,280","193,417,216"
"11:08:45",0,"192,933,728",0,"188,739,424",0,"196,854,144","190,607,360"
"11:08:46",0,"201,326,592",0,"197,132,288",0,"193,720,672","192,729,088"
"11:08:47",0,"192,930,912",0,"192,930,912",0,"199,650,240","193,712,128"
"11:08:48",0,"192,931,008",0,"192,931,008",0,"193,590,368","190,894,080"
"11:08:49",0,"195,821,760",0,"195,825,472",0,"194,324,496","193,990,656"
"11:08:50",0,"201,326,592",0,"197,128,576",0,"197,026,464","196,075,520"
"11:08:51",0,"201,326,592",0,"197,132,288",0,"199,512,672","196,366,336"
"11:08:52",0,"197,130,912",0,"192,936,608",0,"199,684,992","193,933,312"
"11:08:53",0,"192,937,376",0,"197,131,680",0,"197,625,936","193,683,456"
"11:08:54",0,"201,326,592",0,"197,132,288",0,"197,085,824","196,308,992"
"11:08:55",0,"201,326,592",0,"197,132,288",0,"199,754,496","196,255,744"
"11:08:56",0,"197,131,040",0,"192,936,736",0,"199,212,944","193,728,512"
"11:08:57",0,"197,128,864",0,"197,128,864",0,"196,914,976","193,126,400"
"11:08:58",0,"197,131,504",0,"197,132,288",0,"196,716,592","193,748,992"
"11:08:59",0,"197,132,288",0,"197,131,504",0,"197,043,840","196,259,840"
"11:09:00",0,"201,326,592",0,"197,132,288",0,"199,773,312","196,198,400"
"11:09:01",0,"197,131,968",0,"192,937,664",0,"199,091,312","194,035,712"
"11:09:02",0,"192,935,584",0,"197,131,648",0,"197,288,544","190,291,968"
"11:09:03",0,"197,129,440",0,"188,739,104",0,"194,049,376","193,757,184"
"11:09:04",0,"197,132,288",0,"201,326,592",0,"196,978,688","196,313,088"
"11:09:05",0,"201,326,592",0,"197,132,288",0,"199,650,240","195,629,056"
"11:09:06",0,"197,131,776",0,"192,937,472",0,"198,979,808","194,211,840"
"11:09:07",0,0,0,"197,129,584",0,"197,030,816","193,662,976"
"11:09:08",0,"197,129,584",0,"197,132,288",0,"196,293,776","196,255,744"
"11:09:09",0,"197,132,288",0,"197,132,288",0,"199,650,240","193,667,072"
"11:09:10",0,"197,128,944",0,"192,934,640",0,"196,783,200","196,390,912"
"11:09:11",0,"201,326,592",0,"201,326,592",0,"199,188,320","196,370,432"
"11:09:12",0,"197,132,288",0,"197,132,288",0,"199,774,768","193,421,312"
"11:09:13",0,"197,131,072",0,"192,936,768",0,"196,904,832","193,613,824"
"11:09:14",0,"197,132,048",0,"192,935,040",0,"196,608,000","190,644,224"
"11:09:15",0,"192,930,624",0,"192,933,344",0,"191,069,392","193,400,832"
"11:09:16",0,"197,132,288",0,"192,934,144",0,"199,564,800","193,003,520"
"11:09:17",0,"192,932,160",0,"192,936,000",0,"193,132,800","190,083,072"
"11:09:18",0,"197,132,192",0,"197,132,192",0,"197,175,616","196,608,000"
"11:09:19",0,"201,326,592",0,"201,067,936",0,"199,910,880","193,347,584"
"11:09:20",0,"201,066,560",0,"192,936,608",0,"197,108,992","195,850,240"
"11:09:21",0,"201,326,592",0,"201,322,560",0,"199,519,920","193,261,568"
