0.92,251.6Mbps,10.0,204.0,9.5367431640625e-07,2.0,0,1448.0,64088.0,2.0,125.8Mbps,0,14480.0,0,10.90,374.20,1.92,14.98,0.33,34.32,4.24,227.84,4.37,50.78,0.77,53.75,0.00,0.00,0.00,1023357,42,427,10,0,32768,0,14948,14940,1806,1806,0,-1,1077936128,20229,0,8,0,157,7,0,0,20,0,23,0,772536,7407054848,26630,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,166.0,0.6,4096,131072,6291456,4096,16384,4194304,22
0.165,818.1Mbps,22.0,102.0,0.2043609619140625,150.0,0,724.0,32044.0,26.0,682.3Mbps,0,7240.0,320048,10.90,374.19,1.92,14.98,0.33,34.32,4.24,227.84,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2000726,559,497,26,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24010,0,8,0,184,7,0,0,20,0,23,0,772536,7475216384,29363,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,192.0,0.7,4096,131072,6291456,4096,16384,4194304,22
0.11,818.1Mbps,14.666666666666666,68.0,0.0,1.0,0,482.6666666666667,21362.666666666668,1.0,682.3Mbps,0,4826.666666666667,320048,10.90,374.19,1.92,14.98,0.33,34.32,4.24,227.83,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2001525,559,499,26,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24884,0,8,0,194,7,0,0,20,0,23,0,772536,7475216384,30221,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,201.0,0.7,4096,131072,6291456,4096,16384,4194304,22
0.0825,818.1Mbps,11.0,51.0,0.0,0.0,0,362.0,16022.0,0.0,682.3Mbps,0,3620.0,320048,10.90,374.18,1.92,14.98,0.33,34.32,4.24,227.83,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2001525,559,499,26,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24884,0,8,0,194,7,0,0,20,0,23,0,772536,7475216384,30221,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,201.0,0.7,4096,131072,6291456,4096,16384,4194304,22
0.066,818.1Mbps,8.8,40.8,0.0,0.0,0,289.6,12817.6,0.0,682.3Mbps,0,2896.0,320048,10.90,374.17,1.92,14.98,0.33,34.32,4.24,227.82,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2001525,559,499,26,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24884,0,8,0,194,7,0,0,20,0,23,0,772536,7475216384,30221,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,201.0,0.7,4096,131072,6291456,4096,16384,4194304,22
0.055,818.1Mbps,7.333333333333333,34.0,0.0,1.0,0,241.33333333333334,10681.333333333334,1.0,682.3Mbps,0,2413.3333333333335,320048,10.90,374.16,1.92,14.98,0.33,34.32,4.24,227.82,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2001525,559,499,26,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24884,0,8,0,194,7,0,0,20,0,23,0,772536,7475216384,30221,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,201.0,0.7,4096,131072,6291456,4096,16384,4194304,22
0.047142857142857146,818.1Mbps,6.285714285714286,29.142857142857142,0.0,0.0,0,206.85714285714286,9155.42857142857,0.0,682.3Mbps,0,2068.5714285714284,320048,10.90,374.16,1.92,14.98,0.33,34.32,4.24,227.82,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2001525,559,499,26,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24884,0,8,0,194,7,0,0,20,0,23,0,772536,7475216384,30221,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,201.0,0.7,4096,131072,6291456,4096,16384,4194304,22
0.04125,818.1Mbps,5.5,25.5,0.0,0.0,0,181.0,8011.0,0.0,682.3Mbps,0,1810.0,320048,10.90,374.15,1.92,14.98,0.33,34.32,4.24,227.81,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2001525,559,499,26,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24884,0,8,0,195,7,0,0,20,0,23,0,772536,7475216384,30221,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,101.0,0.7,4096,131072,6291456,4096,16384,4194304,22
0.03666666666666667,818.1Mbps,4.888888888888889,22.666666666666668,0.0,0.0,0,160.88888888888889,7120.888888888889,0.0,682.3Mbps,0,1608.888888888889,320048,10.90,374.14,1.92,14.98,0.33,34.32,4.24,227.81,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2002324,1054,501,40,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24904,0,8,0,195,7,0,0,20,0,22,0,772536,7475216384,30266,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,101.0,0.7,4096,131072,6291456,4096,16384,4194304,22
0.033,818.1Mbps,4.4,20.4,0.0,0.0,0,144.8,6408.8,0.0,682.3Mbps,0,1448.0,320048,10.90,374.13,1.92,14.98,0.33,34.32,4.24,227.80,4.37,50.78,0.77,53.75,0.00,0.00,0.00,2002324,1054,501,40,16384,32768,0,14948,14940,1806,1806,0,-1,1077936128,24904,0,8,0,195,7,0,0,20,0,22,0,772536,7475216384,30266,18446744073709551615,93955640889344,93955640890533,140733462552000,0,0,0,4,0,16800975,0,0,0,17,1,0,0,0,0,0,93955640900928,93955640901656,93955653001216,140733462554598,140733462554681,140733462554681,140733462556650,0,101.0,0.7,4096,131072,6291456,4096,16384,4194304,22
