@timestamp per second,receiver_read_bytes,receiver_write_bytes,receiver_remote_ost_read_bytes,receiver_remote_ost_write_bytes,receiver_dtn_read_bytes,receiver_dtn_write_bytes,Differences of Last value of write_bytes_io
12:10:42 PM,0,398458880,0,402653184,0,1200488448,398454784
12:10:43 PM,0,394264576,0,394264576,0,1182138368,390070272
12:10:44 PM,0,402653184,0,394264576,0,1195769856,392187904
12:10:45 PM,0,394264576,0,394264576,0,1196949504,392167424
12:10:46 PM,0,0,0,385875968,0,1194721280,395575296
12:10:47 PM,0,402653184,0,402653184,0,1198129152,388751360
12:10:48 PM,0,394264576,0,402653184,0,1188298752,394264576
12:10:49 PM,0,398458880,0,377487360,0,1194983424,394141696
12:10:50 PM,0,398458880,0,402653184,0,1193803776,391643136
12:10:51 PM,0,394264576,0,394264576,0,1189740544,388644864
12:10:52 PM,0,398458880,0,394264576,0,1194983424,394264576
12:10:53 PM,0,398458880,0,394264576,0,1187512320,394264576
12:10:54 PM,0,394264576,0,394264576,0,1194590208,392261632
12:10:55 PM,0,398458880,0,402653184,0,1191182336,387854336
12:10:56 PM,0,394264576,0,385875968,0,1191837696,392306688
12:10:57 PM,0,402653184,0,398458880,0,1192230912,395182080
12:10:58 PM,0,394264576,0,402653184,0,1196294144,393478144
12:10:59 PM,0,402653184,0,377487360,0,1195376640,393740288
12:11:00 PM,0,394264576,0,411041792,0,1188429824,392421376
12:11:01 PM,0,394264576,0,385875968,0,1191706624,386609152
12:11:02 PM,0,394264576,0,406847488,0,1181683968,393531392
12:11:03 PM,0,398458880,0,377487360,0,1193410560,394264576
12:11:04 PM,0,398458880,0,402653184,0,1200095232,394080256
12:11:05 PM,0,394264576,0,411041792,0,1182400512,386060288
12:11:06 PM,0,398458880,0,377487360,0,1201012736,397852672
12:11:07 PM,0,402653184,0,402653184,0,1193279488,394870784
12:11:08 PM,0,398458880,0,394264576,0,1194328064,391327744
12:11:09 PM,0,394264576,0,394264576,0,1191968768,390598656
12:11:10 PM,0,402653184,0,394264576,0,1197342720,396099584
12:11:11 PM,0,394264576,0,394264576,0,1189085184,390672384
12:11:12 PM,0,398458880,0,394264576,0,1185021952,394190848
12:11:13 PM,0,398458880,0,394264576,0,1185021952,391254016
12:11:14 PM,0,390070272,0,411041792,0,1197211648,390340608
12:11:15 PM,0,398458880,0,394264576,0,1577844736,392900608
12:11:16 PM,0,402653184,0,381681664,0,1317797888,395104256
12:11:17 PM,0,394264576,0,394264576,0,1192755200,392167424
12:11:18 PM,0,402653184,0,394264576,0,1191444480,392560640
12:11:19 PM,0,398458880,0,402653184,0,1201012736,392695808
12:11:20 PM,0,398458880,0,390070272,0,1199702016,390856704
12:11:21 PM,0,394264576,0,394264576,0,1185415168,393818112
12:11:22 PM,0,398458880,0,394264576,0,1196163072,390778880
12:11:23 PM,0,398458880,0,398458880,0,1192230912,393555968
12:11:24 PM,0,394264576,0,381681664,0,1194590208,385875968
12:11:25 PM,0,398458880,0,411041792,0,1189478400,390135808
12:11:26 PM,0,394264576,0,394264576,0,1197487232,400130048
12:11:27 PM,0,394264576,0,385875968,0,1179648000,390234112
12:11:28 PM,0,398458880,0,398458880,0,1337196544,395669504
12:11:29 PM,0,402653184,0,402653184,0,1797259264,391159808
12:11:30 PM,0,394264576,0,394264576,0,1559756800,389021696
12:11:31 PM,0,394264576,0,402653184,0,1898840064,394264576
12:11:32 PM,0,394264576,0,390070272,0,1801715712,334827520
12:11:33 PM,0,402653184,0,394264576,0,1648171008,451698688
12:11:34 PM,0,394264576,0,394264576,0,1684821248,392925184
12:11:35 PM,0,398458880,0,385875968,0,1604452352,390070272
12:11:36 PM,0,402653184,0,402653184,0,1194852352,394289152
12:11:37 PM,0,394264576,0,381681664,0,1194196992,390070272
12:11:38 PM,0,394264576,0,411041792,0,1580466176,394264576
12:11:39 PM,0,398458880,0,398458880,0,1590689792,392826880
12:11:40 PM,0,398458880,0,381681664,0,1591738368,391507968
12:11:41 PM,0,398458880,0,394264576,0,1580859392,390070272
12:11:42 PM,0,398458880,0,394264576,0,1293942784,395714560
12:11:43 PM,0,390070272,0,411041792,0,1191444480,380243968
12:11:44 PM,0,398458880,0,385875968,0,1192230912,402661376
12:11:45 PM,0,402653184,0,394264576,0,1191837696,391909376
12:11:46 PM,0,402653184,0,398458880,0,1201143808,387973120
12:11:47 PM,0,398458880,0,402653184,0,1208745984,393609216
12:11:48 PM,0,398458880,0,377487360,0,1191444480,394657792
12:11:49 PM,0,394264576,0,402653184,0,1194328064,396623872
12:11:50 PM,0,394264576,0,402653184,0,1190002688,386138112
12:11:51 PM,0,398458880,0,385875968,0,1195900928,392163328
12:11:52 PM,0,398458880,0,402653184,0,1191051264,390070272
12:11:53 PM,0,398458880,0,381681664,0,1193410560,398458880
12:11:54 PM,0,402653184,0,406847488,0,1185726592,396021760
12:11:55 PM,0,390070272,0,381681664,0,1200881664,385630208
12:11:56 PM,0,398458880,0,398458880,0,1188691968,390070272
12:11:57 PM,0,402653184,0,402653184,0,1193557504,398065664
12:11:58 PM,0,394264576,0,402653184,0,1195245568,393912320
12:11:59 PM,0,398458880,0,377487360,0,1188691968,388980736
12:12:00 PM,0,390070272,0,394264576,0,1188954112,388366336
12:12:01 PM,0,398458880,0,406847488,0,1193803776,392429568
12:12:02 PM,0,398458880,0,385875968,0,1194983424,393609216
12:12:03 PM,0,402653184,0,394264576,0,1197867008,395575296
12:12:04 PM,0,0,0,398458880,0,1194196992,392298496
12:12:05 PM,0,398458880,0,402653184,0,1199046656,391643136
12:12:06 PM,0,398458880,0,385875968,0,1194721280,393347072
12:12:07 PM,0,394264576,0,406847488,0,1188560896,390369280
12:12:08 PM,0,398458880,0,394264576,0,1198653440,394264576
12:12:09 PM,0,398458880,0,0,0,1190526976,393179136
12:12:10 PM,0,398458880,0,402653184,0,1193934848,392818688
12:12:11 PM,0,398458880,0,385875968,0,1336410112,393084928
12:12:12 PM,0,398458880,0,402653184,0,1469054976,392560640
12:12:13 PM,0,394264576,0,373293056,0,1192886272,391118848
12:12:14 PM,0,402653184,0,411041792,0,1196818432,392691712
12:12:15 PM,0,394264576,0,385875968,0,1185415168,390856704
12:12:16 PM,0,398458880,0,394264576,0,1193017344,388808704
12:12:17 PM,0,394264576,0,394264576,0,1192361984,397238272
12:12:18 PM,0,398458880,0,411041792,0,1200095232,393519104
12:12:19 PM,0,402653184,0,377487360,0,1189478400,391225344
12:12:20 PM,0,394264576,0,394264576,0,1193672704,392298496
12:12:21 PM,0,398458880,0,411041792,0,1193672704,395091968
12:12:22 PM,0,402653184,0,385875968,0,1200488448,390070272
12:12:23 PM,0,394264576,0,394264576,0,1191313408,394264576
12:12:24 PM,0,394264576,0,402653184,0,1441267712,390152192
12:12:25 PM,0,402653184,0,381681664,0,1387397120,391610368
12:12:26 PM,0,398458880,0,402653184,0,1350434816,396836864
12:12:27 PM,0,398458880,0,394264576,0,1744699392,391208960
12:12:28 PM,0,394264576,0,394264576,0,1874722816,375390208
12:12:29 PM,0,381681664,0,394264576,0,1567621120,404807680
12:12:30 PM,0,406847488,0,394264576,0,1589772288,394338304
12:12:31 PM,0,402653184,0,411041792,0,1598554112,398589952
12:12:32 PM,0,398458880,0,385875968,0,1590951936,394788864
12:12:33 PM,0,394264576,0,402653184,0,1336279040,387186688
12:12:34 PM,0,402653184,0,385875968,0,1194721280,394133504
12:12:35 PM,0,390070272,0,398458880,0,1198915584,391249920
12:12:36 PM,0,402653184,0,385875968,0,1290272768,389947392
12:12:37 PM,0,385875968,0,423624704,0,1536514176,377487360
12:12:38 PM,0,385875968,0,343932928,0,1581514752,373293056
12:12:39 PM,0,377487360,0,402653184,0,1574567936,377487360
12:12:40 PM,0,381681664,0,369098752,0,1580204032,373293056
12:12:41 PM,0,377487360,0,369098752,0,1215823872,378748928
12:12:42 PM,0,377487360,0,377487360,0,1180958720,372031488
12:12:43 PM,0,373293056,0,385875968,0,1204289536,352534528
12:12:44 PM,0,352321536,0,343932928,0,1188691968,344440832
12:12:45 PM,0,348127232,0,356515840,0,1195900928,355794944
12:12:46 PM,0,360710144,0,348127232,0,1194328064,338247680
12:12:47 PM,0,335544320,0,343932928,0,1179779072,349626368
12:12:48 PM,0,377487360,0,348127232,0,1211498496,360128512
12:12:49 PM,0,348127232,0,360710144,0,1197473792,344506368
12:12:50 PM,0,352321536,0,352321536,0,1188167680,343769088
12:12:51 PM,0,348127232,0,348127232,0,1181089792,354467840
12:12:52 PM,0,356515840,0,348127232,0,1198784512,350568448
12:12:53 PM,0,352321536,0,343932928,0,1199702016,347947008
12:12:54 PM,0,356515840,0,369098752,0,1194459136,339714048
12:12:55 PM,0,348127232,0,352321536,0,1192624128,356409344
12:12:56 PM,0,356515840,0,335544320,0,1197604864,346210304
12:12:57 PM,0,356515840,0,369098752,0,1189085184,341786624
12:12:58 PM,0,348127232,0,343932928,0,1188954112,356515840
12:12:59 PM,0,339738624,0,343932928,0,1186463744,350404608
12:13:00 PM,0,373293056,0,343932928,0,1211629568,345849856
12:13:01 PM,0,348127232,0,369098752,0,1190133760,350142464
12:13:02 PM,0,356515840,0,352321536,0,1199833088,346112000
12:13:03 PM,0,352321536,0,352321536,0,1186988032,348127232
12:13:04 PM,0,348127232,0,343932928,0,1260781568,352305152
12:13:05 PM,0,360710144,0,352321536,0,1650458624,348323840
12:13:06 PM,0,348127232,0,335544320,0,1190264832,349700096
12:13:07 PM,0,356515840,0,360710144,0,1196163072,346292224
12:13:08 PM,0,356515840,0,352321536,0,1196032000,348209152
12:13:09 PM,0,352321536,0,343932928,0,1198391296,343916544
12:13:10 PM,0,356515840,0,352321536,0,1190264832,353951744
12:13:11 PM,0,352321536,0,352321536,0,1192230912,350707712
12:13:12 PM,0,352321536,0,352321536,0,1194983424,345686016
12:13:13 PM,0,356515840,0,352321536,0,1194983424,351797248
12:13:14 PM,0,364904448,0,360710144,0,1200226304,359923712
12:13:15 PM,0,377487360,0,381681664,0,1199833088,377094144
12:13:16 PM,0,381681664,0,377487360,0,1265369088,378060800
12:13:17 PM,0,381681664,0,369098752,0,1557921792,377708544
12:13:18 PM,0,381681664,0,381681664,0,1616510976,372457472
12:13:19 PM,0,381681664,0,377487360,0,1454899200,379248640
12:13:20 PM,0,385875968,0,394264576,0,1619132416,379977728
12:13:21 PM,0,0,0,360710144,0,1596063744,381632512
12:13:22 PM,0,385875968,0,385875968,0,1626734592,376881152
12:13:23 PM,0,381681664,0,385875968,0,1356201984,375914496
12:13:24 PM,0,381681664,0,369098752,0,1189085184,377102336
12:13:25 PM,0,385875968,0,394264576,0,1195114496,380059648
12:13:26 PM,0,381681664,0,385875968,0,1192230912,375832576
12:13:27 PM,0,377487360,0,360710144,0,1364197376,378871808
12:13:28 PM,0,381681664,0,402653184,0,1577058304,374792192
12:13:29 PM,0,381681664,0,360710144,0,1571160064,380461056
12:13:30 PM,0,385875968,0,369098752,0,1501429760,360366080
12:13:31 PM,0,356515840,0,369098752,0,1187643392,340082688
12:13:32 PM,0,352321536,0,335544320,0,1192624128,348962816
12:13:33 PM,0,356515840,0,343932928,0,1196949504,347291648
12:13:34 PM,0,352321536,0,360710144,0,1191313408,352288768
12:13:35 PM,0,343932928,0,360710144,0,1183055872,351748096
12:13:36 PM,0,360710144,0,343932928,0,1199308800,348733440
12:13:37 PM,0,348127232,0,352321536,0,0,348127232
12:13:38 PM,0,356515840,0,352321536,0,1184497664,348962816
12:13:39 PM,0,356515840,0,360710144,0,1193934848,335675392
12:13:40 PM,0,352321536,0,335544320,0,1193672704,359153664
12:13:41 PM,0,352321536,0,356515840,0,1432616960,352878592
12:13:42 PM,0,343932928,0,356515840,0,1547304960,347029504
12:13:43 PM,0,360710144,0,343932928,0,1498415104,345030656
12:13:44 PM,0,343932928,0,352321536,0,1597505536,343916544
