1667243359.403000,104,0.0
1667243360.436000,104,2.7798362970352173
1667243361.437000,104,3.7666015625
1667243362.438000,104,3.7611793279647827
1667243363.440000,104,3.7402883172035217
1667243364.442000,104,3.755481779575348
1667243365.443000,104,3.754127621650696
1667243366.443000,104,3.7463310956954956
1667243367.444000,104,3.748262643814087
1667243368.445000,104,3.7446640729904175
1667243369.446000,104,3.749244809150696
1667243370.446000,104,3.7500539422035217
1667243371.448000,104,3.7460398077964783
1667243372.448000,104,3.75
1667243373.449000,104,3.75390625
1667243374.450000,104,3.774511158466339
1667243375.450000,104,3.7520070672035217
1667243376.451000,104,3.7849133014678955
1667243377.452000,104,3.7482250928878784
1667243378.452000,104,3.7574400901794434
1667243379.453000,104,3.1133891344070435
1667243380.453000,104,2.939453125
1667243381.454000,104,2.9658203125
1667243382.454000,104,2.94921875
1667243383.455000,104,2.908203125
1667243384.456000,104,2.919921875
1667243385.456000,104,2.923828125
1667243386.457000,104,2.9248046875
1667243387.457000,104,2.904296875
1667243388.458000,104,2.9609375
1667243389.458000,104,2.90625
1667243390.459000,104,2.9375
1667243391.460000,104,2.9296875
1667243392.460000,104,2.912109375
1667243393.460000,104,2.90625
1667243394.461000,104,2.875
1667243395.462000,104,2.96875
1667243396.462000,104,2.91796875
1667243397.463000,104,2.919921875
1667243398.463000,104,2.939453125
1667243399.464000,104,2.89453125
1667243400.465000,104,2.9150390625
1667243401.465000,104,2.953125
1667243402.465000,104,2.90234375
1667243403.466000,104,2.9150390625
1667243404.467000,104,2.927734375
1667243405.467000,104,2.8876953125
1667243406.468000,104,2.9619140625
1667243407.468000,104,2.9091796875
1667243408.469000,104,2.931640625
1667243409.469000,104,2.9140625
1667243410.470000,104,2.931640625
1667243411.471000,104,2.9375
1667243412.471000,104,2.9111328125
1667243413.472000,104,2.912109375
1667243414.473000,104,2.8974609375
1667243415.473000,104,2.9541015625
1667243416.473000,104,2.9140625
1667243417.474000,104,2.9228515625
1667243418.474000,104,2.8798828125
1667243419.475000,104,2.9423828125
1667243420.476000,104,2.9111328125
1667243421.476000,104,2.923828125
1667243422.477000,104,2.9716796875
1667243423.477000,104,2.9072265625
1667243424.478000,104,2.9033203125
1667243425.478000,104,2.9306640625
1667243426.479000,104,2.908203125
1667243427.479000,104,2.9404296875
1667243428.480000,104,2.90234375
1667243429.480000,104,2.94140625
1667243430.481000,104,2.931640625
1667243431.481000,104,2.90625
1667243432.482000,104,2.9375
1667243433.482000,104,2.90625
1667243434.482000,104,2.9169921875
1667243435.483000,104,2.9267578125
1667243436.483000,104,2.869140625
1667243437.484000,104,2.9521484375
1667243438.485000,104,2.8603515625
1667243439.486000,104,2.984375
