"@timestamp per second","receiver_read_bytes","receiver_write_bytes","receiver_remote_ost_read_bytes","receiver_remote_ost_write_bytes","receiver_dtn_read_bytes","receiver_dtn_write_bytes","Differences of Last value of write_bytes_io"
"15:34:21",0,"83,882,432",0,"79,689,576",0,"83,886,080","82,411,520"
"15:34:22",0,"83,881,680",0,"83,883,880",0,"84,279,296","82,497,536"
"15:34:23",0,"83,882,432",0,"83,882,432",0,"84,279,296","83,759,104"
"15:34:24",0,"88,073,088",0,"83,878,784",0,"84,803,584","82,452,480"
"15:34:25",0,"79,688,128",0,"83,880,232",0,"83,623,936","81,141,760"
"15:34:26",0,"83,879,480",0,"79,687,376",0,"81,395,712","81,018,880"
"15:34:27",0,"83,882,432",0,"83,882,432",0,"84,803,584","80,609,280"
"15:34:28",0,"83,886,080",0,"79,691,776",0,"82,179,944","86,638,592"
"15:34:29",0,"92,274,688",0,"96,468,992",0,"92,014,744","94,502,912"
"15:34:30",0,"96,468,992",0,"92,274,688",0,"96,148,176","92,930,048"
"15:34:31",0,"92,274,688",0,"92,274,688",0,"95,741,232","92,934,144"
"15:34:32",0,"95,936,512",0,"95,936,512",0,"93,978,624","93,847,552"
"15:34:33",0,"96,468,992",0,"92,274,688",0,"95,682,560","92,663,808"
"15:34:34",0,"92,271,040",0,"92,271,040",0,"94,109,696","93,593,600"
"15:34:35",0,"96,468,992",0,"96,468,992",0,0,"94,896,128"
"15:34:36",0,"96,468,992",0,"96,468,992",0,"97,255,424","93,323,264"
"15:34:37",0,"92,274,688",0,"92,274,688",0,"95,289,344","89,886,720"
"15:34:38",0,"92,274,688",0,"88,080,384",0,"94,633,984","90,206,208"
"15:34:39",0,"92,274,688",0,"92,274,688",0,"91,095,040","88,211,456"
"15:34:40",0,"88,080,384",0,"83,886,080",0,"92,274,688","84,066,304"
"15:34:41",0,"83,886,080",0,"79,691,776",0,"85,327,872","77,156,352"
"15:34:42",0,"79,685,928",0,"79,685,928",0,"83,492,864","81,862,656"
"15:34:43",0,"79,691,776",0,"83,886,080",0,"81,133,568","79,360,000"
"15:34:44",0,"83,886,080",0,"79,691,776",0,"82,313,216","80,871,424"
"15:34:45",0,"75,493,824",0,"75,493,824",0,"82,706,432","76,550,144"
"15:34:46",0,"83,886,080",0,"83,886,080",0,"75,497,472","81,133,568"
"15:34:47",0,"83,886,080",0,"83,886,080",0,"84,541,440","83,099,648"
"15:34:48",0,"83,875,136",0,"83,875,136",0,"83,623,936","83,771,392"
"15:34:49",0,"88,076,736",0,"83,882,432",0,"84,672,512","86,249,472"
"15:34:50",0,"96,468,992",0,"92,274,688",0,"86,638,592","93,716,480"
"15:34:51",0,"92,274,688",0,"92,274,688",0,"95,027,200","92,155,904"
"15:34:52",0,"96,468,992",0,"96,468,992",0,"93,847,552","94,240,768"
"15:34:53",0,"96,468,992",0,"92,274,688",0,"95,944,704","92,405,760"
"15:34:54",0,"92,271,040",0,"92,271,040",0,"95,027,200","91,758,592"
"15:34:55",0,"92,273,936",0,"92,273,936",0,"93,847,552","89,522,176"
"15:34:56",0,"92,274,688",0,"92,274,688",0,"90,832,896","90,796,032"
