"@timestamp per second","receiver_read_bytes","receiver_write_bytes","receiver_remote_ost_read_bytes","receiver_remote_ost_write_bytes","receiver_dtn_read_bytes","receiver_dtn_write_bytes","Differences of Last value of write_bytes_io"
"11:24:34",0,"427,819,008",0,"427,819,008",0,"429,522,944","422,514,688"
"11:24:35",0,"427,819,008",0,"419,430,400",0,"430,178,304","422,088,704"
"11:24:36",0,"432,013,312",0,"427,819,008",0,"428,081,152","411,893,760"
"11:24:37",0,"432,013,312",0,"427,819,008",0,"432,013,312","433,680,384"
"11:24:38",0,"432,013,312",0,"427,819,008",0,"432,013,312","425,066,496"
"11:24:39",0,"432,013,312",0,"427,819,008",0,"433,848,320","421,789,696"
"11:24:40",0,"423,624,704",0,"411,041,792",0,"422,051,840","415,236,096"
"11:24:41",0,"423,624,704",0,"427,819,008",0,"424,280,064","415,891,456"
"11:24:42",0,"423,624,704",0,"419,430,400",0,0,"420,503,552"
"11:24:43",0,"432,013,312",0,"427,819,008",0,"424,411,136","423,493,632"
"11:24:44",0,"427,819,008",0,"419,430,400",0,"432,275,456","419,414,016"
"11:24:45",0,"427,819,008",0,"419,430,400",0,"425,852,928","419,459,072"
"11:24:46",0,"432,013,312",0,"427,819,008",0,"427,819,008","423,215,104"
"11:24:47",0,"423,624,704",0,"423,624,704",0,"433,848,320","415,621,120"
"11:24:48",0,"423,624,704",0,"419,430,400",0,"424,542,208","417,865,728"
"11:24:49",0,"419,430,400",0,"419,430,400",0,"421,396,480","410,255,360"
"11:24:50",0,"423,624,704",0,"411,041,792",0,"418,775,040","417,202,176"
"11:24:51",0,0,0,"411,041,792",0,"423,624,704","401,604,608"
"11:24:52",0,"411,041,792",0,"411,041,792",0,"411,435,008","420,888,576"
"11:24:53",0,"423,624,704",0,"419,430,400",0,"427,556,864","415,236,096"
"11:24:54",0,"423,624,704",0,"419,430,400",0,"420,872,192","415,236,096"
"11:24:55",0,"423,624,704",0,"427,819,008",0,"425,721,856","415,350,784"
"11:24:56",0,"423,624,704",0,"427,819,008",0,"421,658,624","423,510,016"
"11:24:57",0,"427,819,008",0,"419,430,400",0,"421,658,624","427,819,008"
"11:24:58",0,"436,207,616",0,"419,430,400",0,"428,605,440","419,545,088"
"11:24:59",0,"432,013,312",0,"427,819,008",0,"436,076,544","416,153,600"
"11:25:00",0,"423,624,704",0,"419,430,400",0,"430,440,448","422,592,512"
"11:25:01",0,"423,624,704",0,"427,819,008",0,"425,459,712","419,430,400"
"11:25:02",0,"436,207,616",0,"423,624,704",0,"425,328,640","427,819,008"
"11:25:03",0,"427,819,008",0,"419,430,400",0,"434,110,464","419,180,544"
"11:25:04",0,"432,013,312",0,"436,207,616",0,"429,522,944","422,023,168"
"11:25:05",0,"427,819,008",0,"419,430,400",0,"428,212,224","421,281,792"
"11:25:06",0,"427,819,008",0,"423,624,704",0,"427,819,008","415,211,520"
"11:25:07",0,"432,013,312",0,"427,819,008",0,"432,013,312","429,400,064"
"11:25:08",0,"432,013,312",0,"419,430,400",0,"431,095,808","422,043,648"
"11:25:09",0,"432,013,312",0,"436,207,616",0,"428,605,440","424,943,616"
"11:25:10",0,"427,819,008",0,"419,430,400",0,"434,372,608","422,051,840"
"11:25:11",0,"432,013,312",0,"419,430,400",0,"428,736,512","419,299,328"
"11:25:12",0,"423,624,704",0,"419,430,400",0,"432,668,672","413,081,600"
"11:25:13",0,"423,624,704",0,"419,430,400",0,"423,624,704","416,350,208"
"11:25:14",0,"423,624,704",0,"411,041,792",0,"423,100,416","410,386,432"
"11:25:15",0,"419,430,400",0,"419,430,400",0,"423,231,488","416,653,312"
"11:25:16",0,"423,624,704",0,"415,236,096",0,"417,464,320","410,288,128"
"11:25:17",0,"419,430,400",0,"406,847,488",0,"422,707,200","408,158,208"
"11:25:18",0,"415,236,096",0,"411,041,792",0,"419,954,688","408,420,352"
"11:25:19",0,"415,236,096",0,"419,430,400",0,"414,711,808","412,352,512"
"11:25:20",0,"419,430,400",0,"411,041,792",0,"415,105,024","412,479,488"
"11:25:21",0,"427,819,008",0,"427,819,008",0,"419,430,400","423,624,704"
"11:25:22",0,"436,207,616",0,"423,624,704",0,"429,391,872","423,714,816"
"11:25:23",0,"427,819,008",0,"427,819,008",0,"434,896,896","423,534,592"
"11:25:24",0,"432,013,312",0,"427,819,008",0,"430,440,448","421,695,488"
"11:25:25",0,"427,819,008",0,"419,430,400",0,"429,129,728","421,359,616"
"11:25:26",0,"432,013,312",0,"427,819,008",0,"429,785,088","420,618,240"
"11:25:27",0,"427,819,008",0,"423,624,704",0,"430,178,304","425,328,640"
"11:25:28",0,"432,013,312",0,0,0,"429,654,016","418,381,824"
"11:25:29",0,"423,624,704",0,"427,819,008",0,"430,178,304","420,085,760"
"11:25:30",0,"427,819,008",0,"419,430,400",0,"427,556,864","416,956,416"
"11:25:31",0,"423,624,704",0,"419,430,400",0,"423,886,848","419,430,400"
"11:25:32",0,"398,458,880",0,"419,430,400",0,"425,721,856","356,474,880"
"11:25:33",0,"377,487,360",0,"381,681,664",0,"396,361,728","400,105,472"
"11:25:34",0,"427,819,008",0,"390,070,272",0,"381,223,296","415,285,248"
"11:25:35",0,"419,430,400",0,"419,430,400",0,"424,017,920","420,843,520"
"11:25:36",0,"432,013,312",0,"419,430,400",0,"423,624,704","416,940,032"
"11:25:37",0,"423,624,704",0,"402,653,184",0,"427,819,008","416,325,632"
"11:25:38",0,"427,819,008",0,"436,207,616",0,"424,017,920","417,767,424"
"11:25:39",0,"423,624,704",0,"419,430,400",0,"427,425,792","420,265,984"
"11:25:40",0,"423,624,704",0,"419,430,400",0,"427,819,008","415,105,024"
"11:25:41",0,"423,624,704",0,"419,430,400",0,"422,182,912","412,876,800"
"11:25:42",0,"419,430,400",0,"402,653,184",0,"420,872,192","412,721,152"
"11:25:43",0,"419,430,400",0,"427,819,008",0,"422,051,840","413,691,904"
"11:25:44",0,0,0,"419,430,400",0,"420,872,192","418,648,064"
"11:25:45",0,"427,819,008",0,"419,430,400",0,"424,804,352","417,484,800"
"11:25:46",0,"423,624,704",0,"419,430,400",0,"424,935,424","415,096,832"
"11:25:47",0,"423,624,704",0,"415,236,096",0,"423,493,632","415,473,664"
"11:25:48",0,"427,819,008",0,"427,819,008",0,"425,590,784","455,106,560"
"11:25:49",0,"461,373,440",0,"452,984,832",0,"462,290,944","421,502,976"
"11:25:50",0,"427,819,008",0,"419,430,400",0,"426,901,504","415,522,816"
"11:25:51",0,"423,624,704",0,"419,430,400",0,"424,673,280","415,105,024"
"11:25:52",0,"419,430,400",0,"419,430,400",0,"409,337,856","414,449,664"
"11:25:53",0,"423,624,704",0,"411,041,792",0,"434,241,536","412,635,136"
"11:25:54",0,"423,624,704",0,"419,430,400",0,"422,051,840","421,900,288"
"11:25:55",0,"423,624,704",0,"419,430,400",0,"426,639,360","415,764,480"
"11:25:56",0,"427,819,008",0,"419,430,400",0,"424,804,352","414,715,904"
"11:25:57",0,"419,430,400",0,"423,624,704",0,"421,920,768","413,134,848"
"11:25:58",0,"419,430,400",0,"411,041,792",0,"421,134,336","415,322,112"
"11:25:59",0,"423,624,704",0,"419,430,400",0,"421,744,800","418,009,088"
"11:26:00",0,"427,819,008",0,"423,624,704",0,"428,343,296","415,236,096"
